,filename,x,y,floor,sample_id,mac_address,signal_strength
2138,"point(20,1).json",10.0,0.5,2,13,00:11:21:6c:4e:72,-88
2139,"point(20,1).json",10.0,0.5,2,13,00:11:21:66:75:82,-85
2140,"point(20,1).json",10.0,0.5,2,13,00:11:21:66:75:80,-87
2141,"point(20,1).json",10.0,0.5,2,13,00:11:21:6c:4e:70,-88
2142,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7d:71,-68
2143,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7d:70,-68
2144,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7d:72,-72
2145,"altPoint(20,1).json",10.0,0.5,2,13,00:12:da:9e:32:31,-79
2146,"altPoint(20,1).json",10.0,0.5,2,13,00:12:da:9e:32:30,-78
2147,"altPoint(20,1).json",10.0,0.5,2,13,00:12:da:9e:32:32,-78
2148,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7a:e0,-56
2149,"altPoint(20,1).json",10.0,0.5,2,13,00:11:21:66:75:81,-89
2150,"altPoint(20,1).json",10.0,0.5,2,13,00:11:21:66:75:82,-88
2151,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7a:e1,-56
2152,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7a:e2,-56
2153,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7a:d1,-71
2154,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7a:d0,-70
2155,"altPoint(20,1).json",10.0,0.5,2,13,00:15:f9:6c:7a:d2,-71
2156,"altPoint(20,1).json",10.0,0.5,2,13,88:e3:ab:11:f4:ee,-89
2157,"altPoint(20,1).json",10.0,0.5,2,13,00:11:21:66:75:80,-88
2158,"altPoint(20,1).json",10.0,0.5,2,13,00:11:21:6c:4e:72,-90
2159,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7d:71,-68
2160,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7d:70,-73
2161,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7d:72,-71
2162,"altPoint(20,1).json",10.0,0.5,2,3,00:12:da:9e:32:31,-79
2163,"altPoint(20,1).json",10.0,0.5,2,3,00:12:da:9e:32:30,-78
2164,"altPoint(20,1).json",10.0,0.5,2,3,00:12:da:9e:32:32,-78
2165,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7a:e0,-56
2166,"altPoint(20,1).json",10.0,0.5,2,3,00:11:21:66:75:81,-85
2167,"altPoint(20,1).json",10.0,0.5,2,3,00:11:21:66:75:82,-88
2168,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7a:e1,-55
2169,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7a:e2,-56
2170,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7a:d1,-65
2171,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7a:d0,-65
2172,"altPoint(20,1).json",10.0,0.5,2,3,00:15:f9:6c:7a:d2,-65
2173,"altPoint(20,1).json",10.0,0.5,2,3,88:e3:ab:11:f4:ee,-87
2174,"altPoint(20,1).json",10.0,0.5,2,3,00:11:21:6c:4e:71,-88
2175,"altPoint(20,1).json",10.0,0.5,2,3,00:11:21:66:75:80,-85
2176,"altPoint(20,1).json",10.0,0.5,2,3,00:11:21:6c:4e:72,-88
2177,"altPoint(20,1).json",10.0,0.5,2,3,00:12:80:17:ac:ae,-89
2178,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7d:71,-72
2179,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7d:70,-69
2180,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7d:72,-73
2181,"altPoint(20,1).json",10.0,0.5,2,17,00:12:da:9e:32:31,-80
2182,"altPoint(20,1).json",10.0,0.5,2,17,00:12:da:9e:32:30,-84
2183,"altPoint(20,1).json",10.0,0.5,2,17,00:12:da:9e:32:32,-79
2184,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7a:e0,-56
2185,"altPoint(20,1).json",10.0,0.5,2,17,00:11:21:66:75:81,-88
2186,"altPoint(20,1).json",10.0,0.5,2,17,00:11:21:66:75:82,-85
2187,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7a:e1,-56
2188,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7a:e2,-56
2189,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7a:d1,-71
2190,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7a:d0,-71
2191,"altPoint(20,1).json",10.0,0.5,2,17,00:15:f9:6c:7a:d2,-71
2192,"altPoint(20,1).json",10.0,0.5,2,17,88:e3:ab:11:f4:ee,-89
2193,"altPoint(20,1).json",10.0,0.5,2,17,00:11:21:6c:4e:72,-88
2194,"altPoint(20,1).json",10.0,0.5,2,17,00:11:21:6c:4e:71,-89
2195,"altPoint(20,1).json",10.0,0.5,2,17,00:11:21:6c:4e:70,-89
2196,"altPoint(20,1).json",10.0,0.5,2,17,00:11:21:66:75:80,-88
2197,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7a:e1,-55
2198,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7a:e0,-55
2199,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7a:e2,-56
2200,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7a:d2,-71
2201,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7a:d1,-71
2202,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7a:d0,-71
2203,"point(20,1).json",10.0,0.5,2,8,00:12:da:9e:32:31,-82
2204,"point(20,1).json",10.0,0.5,2,8,00:12:da:9e:32:32,-83
2205,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7d:72,-69
2206,"point(20,1).json",10.0,0.5,2,8,00:12:da:9e:32:30,-79
2207,"point(20,1).json",10.0,0.5,2,8,00:11:21:66:75:81,-88
2208,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7d:71,-72
2209,"point(20,1).json",10.0,0.5,2,8,00:15:f9:6c:7d:70,-73
2210,"point(20,1).json",10.0,0.5,2,8,00:11:21:6c:4e:70,-88
2211,"point(20,1).json",10.0,0.5,2,8,00:11:21:6c:4e:71,-86
2212,"point(20,1).json",10.0,0.5,2,8,00:11:21:6c:4e:72,-90
2213,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7a:e1,-56
2214,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7a:e0,-57
2215,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7a:e2,-57
2216,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7a:d2,-71
2217,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7a:d1,-71
2218,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7a:d0,-70
2219,"point(20,1).json",10.0,0.5,2,9,00:12:da:9e:32:31,-80
2220,"point(20,1).json",10.0,0.5,2,9,00:12:da:9e:32:32,-80
2221,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7d:72,-75
2222,"point(20,1).json",10.0,0.5,2,9,00:12:da:9e:32:30,-80
2223,"point(20,1).json",10.0,0.5,2,9,00:11:21:66:75:81,-86
2224,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7d:71,-73
2225,"point(20,1).json",10.0,0.5,2,9,00:15:f9:6c:7d:70,-74
2226,"point(20,1).json",10.0,0.5,2,9,00:11:21:6c:4e:70,-88
2227,"point(20,1).json",10.0,0.5,2,9,00:11:21:6c:4e:71,-88
2228,"point(20,1).json",10.0,0.5,2,9,00:11:21:6c:4e:72,-89
2229,"point(20,1).json",10.0,0.5,2,9,00:11:21:66:75:82,-85
2230,"point(20,1).json",10.0,0.5,2,9,00:11:21:66:75:80,-86
2231,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7a:e1,-56
2232,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7a:e0,-56
2233,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7a:e2,-56
2234,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7a:d2,-67
2235,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7a:d1,-67
2236,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7a:d0,-66
2237,"point(20,1).json",10.0,0.5,2,19,00:12:da:9e:32:31,-81
2238,"point(20,1).json",10.0,0.5,2,19,00:12:da:9e:32:32,-80
2239,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7d:72,-72
2240,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7d:71,-71
2241,"point(20,1).json",10.0,0.5,2,19,00:15:f9:6c:7d:70,-72
2242,"point(20,1).json",10.0,0.5,2,19,00:11:21:66:75:81,-86
2243,"point(20,1).json",10.0,0.5,2,19,00:11:21:6c:4e:71,-88
2244,"point(20,1).json",10.0,0.5,2,19,00:11:21:66:75:82,-84
2245,"point(20,1).json",10.0,0.5,2,19,00:11:21:6c:4e:72,-88
2246,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7a:e1,-83
2247,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7a:e0,-82
2248,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7a:e2,-83
2249,"point(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:31,-63
2250,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:72,-49
2251,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:71,-49
2252,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:70,-50
2253,"point(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:30,-69
2254,"point(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:72,-74
2255,"point(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:71,-74
2256,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:21,-75
2257,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:20,-75
2258,"point(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e2,-75
2259,"point(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:70,-61
2260,"point(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e1,-77
2261,"point(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e0,-75
2262,"point(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:32,-63
2263,"point(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:22,-75
2264,"point(31,22).json",15.5,11.0,2,6,00:11:21:66:75:81,-81
2265,"point(31,22).json",15.5,11.0,2,6,00:11:21:66:75:80,-80
2266,"point(31,22).json",15.5,11.0,2,6,00:11:21:66:75:82,-80
2267,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e1,-82
2268,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e0,-83
2269,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e2,-84
2270,"point(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:31,-62
2271,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:72,-52
2272,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:71,-49
2273,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:70,-52
2274,"point(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:30,-63
2275,"point(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:72,-62
2276,"point(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:71,-62
2277,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:21,-74
2278,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:20,-74
2279,"point(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e2,-76
2280,"point(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:70,-75
2281,"point(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e1,-75
2282,"point(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e0,-75
2283,"point(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:32,-62
2284,"point(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:22,-76
2285,"point(31,22).json",15.5,11.0,2,9,00:11:21:66:75:80,-80
2286,"point(31,22).json",15.5,11.0,2,9,00:11:21:66:75:81,-81
2287,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:71,-46
2288,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:72,-66
2289,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:71,-66
2290,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:21,-75
2291,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:70,-66
2292,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:20,-74
2293,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:22,-75
2294,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e1,-82
2295,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e2,-86
2296,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:70,-46
2297,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:72,-46
2298,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e0,-83
2299,"altPoint(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:31,-66
2300,"altPoint(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:30,-65
2301,"altPoint(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:32,-65
2302,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:66:75:82,-86
2303,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:66:75:81,-87
2304,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e1,-89
2305,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e0,-88
2306,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e2,-88
2307,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:71,-45
2308,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:72,-68
2309,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:71,-68
2310,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:21,-77
2311,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:70,-68
2312,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:20,-77
2313,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:22,-77
2314,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e1,-82
2315,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e2,-83
2316,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:70,-45
2317,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:72,-45
2318,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e0,-79
2319,"altPoint(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:31,-66
2320,"altPoint(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:30,-66
2321,"altPoint(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:32,-66
2322,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:66:75:82,-83
2323,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:66:75:81,-84
2324,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7a:d2,-89
2325,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7a:e1,-83
2326,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7a:e0,-83
2327,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7a:e2,-82
2328,"point(31,22).json",15.5,11.0,2,7,00:12:da:9e:32:31,-67
2329,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:72,-48
2330,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:71,-47
2331,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:70,-47
2332,"point(31,22).json",15.5,11.0,2,7,00:12:da:9e:32:30,-68
2333,"point(31,22).json",15.5,11.0,2,7,00:11:21:6c:4e:72,-62
2334,"point(31,22).json",15.5,11.0,2,7,00:11:21:6c:4e:71,-62
2335,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:21,-78
2336,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:20,-78
2337,"point(31,22).json",15.5,11.0,2,7,00:11:21:6c:50:e2,-77
2338,"point(31,22).json",15.5,11.0,2,7,00:11:21:6c:4e:70,-62
2339,"point(31,22).json",15.5,11.0,2,7,00:11:21:6c:50:e1,-77
2340,"point(31,22).json",15.5,11.0,2,7,00:11:21:6c:50:e0,-77
2341,"point(31,22).json",15.5,11.0,2,7,00:12:da:9e:32:32,-67
2342,"point(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:22,-76
2343,"point(31,22).json",15.5,11.0,2,7,00:11:21:66:75:80,-80
2344,"point(31,22).json",15.5,11.0,2,7,00:11:21:66:75:82,-82
2345,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:71,-51
2346,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:4e:72,-68
2347,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:4e:71,-68
2348,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:21,-81
2349,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:4e:70,-68
2350,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:20,-80
2351,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:22,-82
2352,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:50:e1,-83
2353,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:50:e2,-85
2354,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:70,-51
2355,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:72,-51
2356,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:50:e0,-84
2357,"altPoint(31,22).json",15.5,11.0,2,8,00:12:da:9e:32:31,-57
2358,"altPoint(31,22).json",15.5,11.0,2,8,00:12:da:9e:32:30,-58
2359,"altPoint(31,22).json",15.5,11.0,2,8,00:12:da:9e:32:32,-67
2360,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:66:75:82,-84
2361,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:66:75:81,-84
2362,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:d2,-88
2363,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:d1,-88
2364,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:66:75:80,-86
2365,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:e1,-89
2366,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:e0,-88
2367,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:e2,-88
2368,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7d:71,-44
2369,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:6c:4e:72,-68
2370,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:6c:4e:71,-71
2371,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7d:21,-77
2372,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:6c:4e:70,-71
2373,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7d:20,-76
2374,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7d:22,-76
2375,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:6c:50:e1,-79
2376,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:6c:50:e2,-79
2377,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7d:70,-44
2378,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7d:72,-45
2379,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:6c:50:e0,-73
2380,"altPoint(31,22).json",15.5,11.0,2,1,00:12:da:9e:32:31,-73
2381,"altPoint(31,22).json",15.5,11.0,2,1,00:12:da:9e:32:30,-59
2382,"altPoint(31,22).json",15.5,11.0,2,1,00:12:da:9e:32:32,-58
2383,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:66:75:82,-85
2384,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:66:75:81,-84
2385,"altPoint(31,22).json",15.5,11.0,2,1,00:11:21:66:75:80,-82
2386,"altPoint(31,22).json",15.5,11.0,2,1,00:15:f9:6c:7a:d2,-89
2387,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:71,-40
2388,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:4e:72,-77
2389,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:4e:71,-77
2390,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:21,-77
2391,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:4e:70,-77
2392,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:20,-77
2393,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:22,-79
2394,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:50:e1,-77
2395,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:50:e2,-84
2396,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:70,-42
2397,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:72,-42
2398,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:50:e0,-80
2399,"altPoint(31,22).json",15.5,11.0,2,4,00:12:da:9e:32:31,-68
2400,"altPoint(31,22).json",15.5,11.0,2,4,00:12:da:9e:32:30,-68
2401,"altPoint(31,22).json",15.5,11.0,2,4,00:12:da:9e:32:32,-68
2402,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:66:75:82,-86
2403,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:66:75:81,-86
2404,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7a:d2,-89
2405,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:66:75:80,-87
2406,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7d:71,-46
2407,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:6c:4e:72,-72
2408,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:6c:4e:71,-73
2409,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7d:21,-78
2410,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:6c:4e:70,-73
2411,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7d:20,-77
2412,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7d:22,-77
2413,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:6c:50:e1,-81
2414,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:6c:50:e2,-81
2415,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7d:70,-46
2416,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7d:72,-46
2417,"altPoint(31,22).json",15.5,11.0,2,15,00:12:da:9e:32:31,-70
2418,"altPoint(31,22).json",15.5,11.0,2,15,00:12:da:9e:32:30,-70
2419,"altPoint(31,22).json",15.5,11.0,2,15,00:12:da:9e:32:32,-69
2420,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:66:75:82,-85
2421,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:66:75:81,-86
2422,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:66:75:80,-84
2423,"altPoint(31,22).json",15.5,11.0,2,15,00:11:21:6c:50:e0,-81
2424,"altPoint(31,22).json",15.5,11.0,2,15,00:15:f9:6c:7a:e1,-89
2425,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7a:e1,-81
2426,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7a:e0,-81
2427,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7a:e2,-82
2428,"point(31,22).json",15.5,11.0,2,11,00:12:da:9e:32:31,-68
2429,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:72,-53
2430,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:71,-53
2431,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:70,-53
2432,"point(31,22).json",15.5,11.0,2,11,00:12:da:9e:32:30,-68
2433,"point(31,22).json",15.5,11.0,2,11,00:11:21:6c:4e:72,-61
2434,"point(31,22).json",15.5,11.0,2,11,00:11:21:6c:4e:71,-62
2435,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:21,-76
2436,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:20,-77
2437,"point(31,22).json",15.5,11.0,2,11,00:11:21:6c:50:e2,-74
2438,"point(31,22).json",15.5,11.0,2,11,00:11:21:6c:4e:70,-61
2439,"point(31,22).json",15.5,11.0,2,11,00:11:21:6c:50:e1,-75
2440,"point(31,22).json",15.5,11.0,2,11,00:11:21:6c:50:e0,-77
2441,"point(31,22).json",15.5,11.0,2,11,00:12:da:9e:32:32,-68
2442,"point(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:22,-77
2443,"point(31,22).json",15.5,11.0,2,11,00:11:21:66:75:81,-81
2444,"point(31,22).json",15.5,11.0,2,11,00:11:21:66:75:82,-82
2445,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:71,-45
2446,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:4e:72,-67
2447,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:4e:71,-67
2448,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:21,-79
2449,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:4e:70,-68
2450,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:20,-79
2451,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:22,-80
2452,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:50:e1,-82
2453,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:50:e2,-80
2454,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:70,-45
2455,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:72,-45
2456,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:50:e0,-80
2457,"altPoint(31,22).json",15.5,11.0,2,5,00:12:da:9e:32:31,-67
2458,"altPoint(31,22).json",15.5,11.0,2,5,00:12:da:9e:32:30,-67
2459,"altPoint(31,22).json",15.5,11.0,2,5,00:12:da:9e:32:32,-66
2460,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:66:75:82,-84
2461,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:66:75:81,-86
2462,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7a:d2,-88
