,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
3171,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,6.396753524074501,3.949522653847191,56.501586111818355,3.4557269655066714,5.467891250148169,9.29718187075586,12.034661798185327,14.192334972608377,0.0015926815240874248,17.967654331588577
3172,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,5.940309473819057,4.105868568052892,51.47110707494415,3.153652732533689,5.044812822686932,7.08571657774484,10.907794346682529,15.142140546479135,0.06885271398995507,16.83549430481539
3173,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,3.9130679194606053,2.545698211483202,21.53345675090257,1.9501980158373726,3.243985309997754,5.180746361418673,7.5143981340310955,9.434404384170486,0.9709913832045525,10.052374587686408
3174,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,3.6806042462559536,2.5768469062897847,19.92138199687438,2.3501423083747497,3.2874940266593935,4.264068066690818,4.833317918965701,7.680264688412461,0.3214436033923249,13.303067725765084
3175,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,4.405714703088825,2.9299582130368482,27.986392520025,2.460815348380288,3.656833747957963,5.55001547876396,8.384595285534392,9.895909525306863,0.12068372082965695,18.009207601995644
3176,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,5.427358437445986,4.067490684234689,45.338920856198676,2.8657074133652887,4.341947770569729,5.737433972149091,11.711787144217393,14.770848644083756,0.4390172229714935,15.563226090479816
3177,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,3.869024083020565,2.1482026328245114,19.399530924600327,2.554881503419183,4.102396002460612,5.105022283857229,6.244292904936518,6.524858840868175,0.11391069406986531,8.830303282553718
3178,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,3.6500523900988098,2.6342936806987725,19.984805518788747,2.086523299110597,2.863118341813711,5.061715561446839,7.668347972004798,8.44148688407459,0.3908508925072347,10.163001759482952
3179,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,4.790196614107618,3.220617464443943,33.307988077237184,2.1889675569626945,3.8744084728899675,6.65664716142686,9.79513544402997,11.597388316631102,0.13556109387304716,15.403814599994716
3180,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,4.45257779134742,3.358519921371512,30.653918807759602,2.0000000000000004,3.439702826018447,5.672914259136336,9.52731345048248,11.28925228344887,0.3336716618137192,13.291719638184688
3181,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,3.164875153115679,1.6167690151830783,12.525819101326809,2.0,2.697845988477015,4.0,5.007460081385947,6.183667024230773,0.72296100083555,6.935406531432566
3182,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,2.2242013813812385,1.6331144343750992,7.507452030471939,1.3510131829984147,2.0,2.9140701583638133,3.3651788055435308,3.6310469730702035,0.09623109618371828,8.637151608932731
3183,full_data,full_data,1000,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,NormalizerEuclidean,2.580742287747792,1.864095630681952,10.131608423576926,1.434768482947001,2.0,3.244865913414038,5.203119099577341,6.275808303322686,0.00031469315245580276,10.000000000000007
3184,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,3.0918555145908675,2.4032688555449897,15.104243667457181,1.4570825642995597,2.468003563596148,4.311488782848924,5.791974851341485,8.012944608383867,0.029328757190101307,9.302932947957132
3185,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,4.831995270819038,2.0986028981879623,27.57614705652916,3.341001404257382,4.508303246316913,6.465721454569778,6.966797879409614,7.415170243073573,0.39986444072060795,10.057674062470081
3186,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,3.372759657321829,2.0294379649488676,15.32938142149043,1.9495023166206489,3.323509752529394,3.943603572987405,6.362982859694641,6.577138759565124,0.33962159119922575,8.105676649188693
3187,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,4.096721964398014,2.510958790919227,23.081739989225962,2.1728021934537933,3.751225503315915,5.807423115965367,7.073434508554594,8.280528131134897,0.0694591910330935,17.049576449052477
3188,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,6.324054301323014,3.315298585156572,50.54521932647361,4.185468064655744,5.790337478907743,7.6329509436808705,11.602332748284969,12.514758065841045,1.2671486306219644,13.934901919285021
3189,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,2.886227594002042,2.558229418004018,14.613065969314343,1.5127081694904851,2.119967419929093,3.254052377347247,5.507213500211604,8.599380720643836,0.15678036741707047,10.496786021788232
3190,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,4.239826819896509,2.8472681825901964,25.758790122160608,1.9411421988877136,4.012780875811017,5.384158897638111,8.356735019599313,9.501098375425768,0.15311782582176292,10.446269276285113
3191,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,6.234618007353874,4.9035808214606815,62.891521465345434,3.421507332763071,4.777000912547768,7.1400180630490455,11.453551036315943,19.95430749673128,0.01651544007586736,23.89312618780877
3192,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,3.9470843538957787,2.6109949357073363,22.124077668886635,1.7260860440525754,3.6796827471931848,6.238335179690035,7.342200959280245,7.58399700715563,0.5004378682787731,9.723282370132946
3193,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,3.01669459411162,2.0620406542518737,13.182377467538263,1.485647494422114,3.2112012668944336,4.413404552185599,5.464693670186335,5.826068434056104,0.024962654638748916,8.25335113948184
3194,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,2.6337894407389575,2.110050597692902,11.211067801979238,1.4670831767348766,2.020289233195715,3.350256490545286,5.317484948675593,6.340099842704162,0.026249783370496438,9.530969850353216
3195,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,3.7929150793105992,3.7635792726716892,28.53656921160398,1.7293664872012462,2.8397774789266954,4.540983380237444,6.603698262676458,12.440508946098284,0.0017627483721929238,22.582051302383594
3196,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,8.474025002280408,7.336876588356923,123.48566748914216,2.783346566980735,4.971406879496648,15.407624511006567,18.874501165400904,22.090009506429677,0.54350554544577,25.09502391382416
3197,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,3.675724411830706,1.7919596263650788,16.593624482149764,2.000000000000001,3.799354520735278,5.028392641721673,5.762882985378271,6.786585735302451,0.6626569615358342,7.204230508645451
3198,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,2.3030000366014263,1.8784568514866917,8.691265305767573,1.4788935759831254,2.0,2.295296613841664,3.8757950236457117,6.9709556445225145,0.2343593859544066,7.847907395907264
3199,full_data,full_data,1000,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,StandardScaler,2.9340861967401572,2.1850447996164664,13.378508165455761,1.9965633446280333,2.0000000000000036,3.708343452007814,5.9413861127039835,7.640654606092328,0.007620667813608151,17.800158612157272
3200,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,2.524405035651608,1.7605411216246973,9.348145623317482,1.3905790143640864,2.198672258690859,3.5238724503036964,4.522759849983981,5.911257434426773,0.15889841967032226,6.739200783624398
3201,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,4.381400653053899,2.124651078365165,23.53024819918746,2.5062141503693915,4.274062975641045,6.405986557828143,7.16416514943751,7.348183200316795,0.01888554264811404,7.7814167644246535
3202,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,3.099022727695174,1.8211545000577143,12.787881431328481,1.9388636932738923,2.888181811136144,4.514165485981689,5.702756855038443,6.150729464013527,0.10361478478616437,6.3855100796427635
3203,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,4.057839137497529,2.3594022763209734,22.027270788213762,2.2755907409906815,4.257931204421066,5.867468608017802,7.067965846784645,8.527180417415734,0.0024724315081527948,10.63806411107117
3204,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,6.496386011884072,4.49624937287607,61.610639301567964,3.7805954808898785,6.055268194146201,8.756001104422374,13.177499039476473,14.316325626621655,0.06920581932530467,16.009295625774342
3205,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,2.5093690542770193,1.894773344237054,9.743492435553161,1.25682518689253,2.1084623189298277,4.136991758175227,4.779528095383975,5.97751085798009,0.016130938061309053,6.264923605287343
3206,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,3.4055698719361818,1.9405464238635126,15.212997758882114,2.0457510704940094,3.1345584235224635,4.773509702333935,5.795636335003527,6.322450172754585,0.001369292246138798,7.216979116268174
3207,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,3.9602663245354526,2.4231953023669623,21.549712959189428,2.1684123746585264,3.8997955568515192,5.64588406637347,6.858259612476974,7.614157873911471,0.004593067533035899,24.045653494210335
3208,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,4.180348097591281,2.155236939633538,21.93455463235754,2.695448726807932,4.660039282203957,5.439181357429945,7.0084785894725945,7.258648300729339,0.6726617895726585,8.747298710310982
3209,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,2.3176268961435116,1.8346826781992303,8.602812538224736,0.39271479013977856,2.3180881105244,3.335181752683947,4.544687111096011,5.764627807924986,0.005063796085927663,6.110535360902284
3210,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,2.3895479362628556,1.8127465885070086,8.864547526076116,0.7507784006278158,2.1116243968133768,3.4553990669847683,4.517565101049459,5.7202487553263754,0.07401108837893489,6.113504254491655
3211,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,3.2322615114852713,2.066905364138953,14.715340165151103,1.8873570131022688,2.6148701383693007,4.628317256106496,6.230287699777495,6.784694744221023,0.0017027821789952213,9.930947350310099
3212,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,4.704486943812672,2.686686041959007,29.06174801703896,2.697943076402481,4.569355389597832,5.8509737363041685,8.955164361394129,9.734752915261794,0.2795382683306977,10.317705291754535
3213,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,2.3232977931427037,1.624504342728627,7.931166420784155,1.5811388300841898,2.000000000000001,3.3254518728142237,3.7376947053083587,4.831407225959705,0.039149618814851905,7.377256235027254
3214,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,1.9660283659423505,1.147785438533499,5.129982492083103,1.0540178066576174,2.0,2.194223998710569,3.5976393560398447,4.53354772330107,0.5844188290655865,4.718376327933656
3215,full_data,full_data,1000,1000,KNeighborsRegressor,6,distance,canberra,-100.0,mW,RobustScaler,2.3835628871253336,1.5583747534131518,8.10747537708467,1.358119025750539,2.0,3.2861135990926607,4.328972971712886,5.3581235751417,0.0008118130397569701,10.0
3216,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,distance,canberra,-100.0,mW,MinMaxScaler,2.495732388840231,1.7044557059356624,9.017642640062938,1.566566450114472,2.26003862558953,3.214829771414663,3.9867736700942746,5.889935924176289,0.0899904668054674,7.052961288364255
