,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
0,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.5224658379619918,1.5831028657864135,8.7688,1.1999999999999993,2.039607805437114,3.5999999999999996,3.840000000000001,5.599999999999994,0.8000000000000007,6.800000000000001
1,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.982446834856449,1.8614338057174613,12.356459999999998,1.2000000000000002,3.1620499351813307,3.6000000000000014,6.0,6.41999999999998,0.5656854249492372,10.8
2,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.698992683887259,1.7369269115797137,10.1808,1.2000000000000028,2.4000000000000004,3.5999999999999996,4.64,6.399999999999994,0.8000000000000007,7.2
3,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.4122539418458335,1.7008058506831272,8.595999999999998,1.1999999999999993,1.2649110640673513,3.5999999999999996,5.0400000000000045,6.0,0.8000000000000007,6.399999999999999
4,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.0565437744847146,1.2550845355111893,5.741600000000001,1.5811388300841898,2.0,2.3999999999999986,3.840000000000001,4.639999999999999,0.3999999999999986,5.2
5,full_data,full_data,1000,1000,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.350934736017187,1.347605991711488,7.341119999999999,1.5811388300841898,2.0,3.1999999999999993,4.0,5.199999999999999,0.0,9.2
6,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.726788357387992,2.461674679638276,19.706400000000002,2.0,3.440930106817051,4.399999999999999,6.7200000000000015,8.799999999999997,0.40000000000000036,10.799999999999997
7,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.495487230379512,1.3246632760082813,7.911999999999999,2.0,2.0,2.8000000000000007,4.48,5.439999999999997,0.40000000000000036,5.600000000000001
8,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.904464067493032,1.7337605084522403,11.3216,1.1999999999999993,2.6832815729997477,3.6000000000000014,5.845707015618912,6.0,1.1999999999999993,6.0
9,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.3034574557031795,1.8608954215993008,14.3723,1.2000000000000002,3.5999999999999996,4.326661530556787,6.0,6.0,0.5656854249492372,12.0
10,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.5129267806370748,1.6092179114780765,8.800799999999999,1.1999999999999993,2.4000000000000004,3.224903099319419,3.840000000000001,5.599999999999994,0.3999999999999986,7.199999999999999
11,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.040750813624616,1.7328428260620248,12.128799999999998,1.2000000000000002,2.6832815729997477,3.6000000000000014,5.845707015618912,6.0,1.1999999999999993,6.0
12,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.463247375037919,1.759856874320324,9.0408,1.1999999999999993,1.6000000000000014,3.5999999999999996,4.640000000000001,5.759999999999996,0.3999999999999986,6.800000000000001
13,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,5,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.071756428012333,2.0652015650946205,13.69648,1.2000000000000002,2.709233379331242,4.399999999999999,6.0,6.800000000000001,0.0,10.8
