,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
36,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,4.54404343067779,3.010541090530376,29.702625,2.25,4.142010381445223,6.3860198872224005,9.0,9.25,0.0,15.0
37,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,4.026241007762412,2.2785391078615476,21.1946875,2.25,3.5355339059327378,4.930770730829005,6.75,8.256518659932798,0.3535533905932738,9.0
38,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,4.087740630894674,2.3111063445829747,21.8371875,2.25,4.038873605350878,5.460082416960389,6.9,8.306518659932799,0.3535533905932738,9.25
39,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,4.055977195453468,2.3384632574,21.700625,2.5,3.5355339059327378,5.460082416960389,6.9,8.306518659932799,0.3535533905932738,9.0
40,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,4.132923131214111,2.7542639418430714,24.6594375,2.25,3.5355339059327378,6.3860198872224005,8.633148324916004,9.0,0.0,11.25
41,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.6868582974661486,2.1663894200193754,18.0984375,2.25,3.0516389039334255,4.6097722286464435,6.604407954888961,8.256518659932798,0.5303300858899106,9.0
42,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.6350654123602317,2.3143403595531504,18.355625,2.25,3.3541019662496847,4.5,6.604407954888961,8.256518659932798,0.0,9.0
43,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.4911956214446946,2.2977407683067623,17.256875,2.25,3.2015621187164243,4.5,6.604407954888961,8.256518659932798,0.0,9.0
44,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,4.2269048119151975,2.8546896659877676,26.007828125,2.25,3.473110997362451,6.3860198872224005,9.0,9.0,0.0,13.25
45,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.7259429939081055,2.2928867145085694,18.9296875,2.25,3.2015621187164243,4.6097722286464435,6.794203219186855,8.271253066328416,0.5303300858899106,9.0
