,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
18,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.725220260666013,1.8301288527831208,10.642222222222223,1.3333333333333335,1.7159383568311666,4.0,4.400000000000001,6.266666666666661,0.6666666666666643,7.363574011458175
19,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.512387875914325,1.434171446205008,8.286666666666665,1.333333333333333,2.0,4.0,4.161249694973138,4.587083231657712,0.6666666666666643,5.317685377847939
20,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.5754970354689117,1.4680759951779676,8.702222222222224,2.0,2.0,3.333333333333334,4.0,5.599999999999994,0.6666666666666661,6.0
21,full_data,full_data,1000,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.398518785150968,1.2845370568832253,7.401277777777778,2.0,2.0,3.333333333333332,4.0,4.666666666666668,0.0,8.666666666666668
22,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.473157773073402,1.5422827472230531,8.400000000000002,2.0,2.0,3.3333333333333357,4.0,5.599999999999994,0.0,6.0
23,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,3.8493648975967023,2.1180853995990234,19.124444444444443,2.0,4.0,4.666666666666668,5.878400998751342,7.599999999999994,0.6666666666666667,10.0
24,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.4967123222043064,1.4647813095755233,8.293333333333333,1.333333333333333,1.333333333333334,4.0,4.0,4.533333333333331,0.6666666666666643,6.0
25,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,3.4752058715713927,2.2920825109225484,17.325444444444447,1.333333333333333,3.018461712712472,4.666666666666667,6.5659052011974035,8.0,0.666666666666667,10.0
26,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.1432922222821107,1.3901391337717408,6.448888888888889,1.3333333333333321,1.333333333333334,2.666666666666668,4.0,4.533333333333331,0.6666666666666643,6.0
27,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.997329546359982,1.5412589669115715,11.264444444444445,1.3333333333333335,3.3333333333333344,4.0,4.7821426140893175,5.271696114900109,0.6666666666666643,6.0
28,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.6882848590106714,1.8658145578470056,10.56888888888889,1.3333333333333335,2.0,4.0,4.666666666666668,6.266666666666661,0.6666666666666643,7.363574011458175
29,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,3.6468614805171167,2.2339558113701283,18.28516666666667,1.3333333333333335,4.0,5.333333333333332,6.358766454969757,8.0,0.0,11.333333333333332
30,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.916213544002427,1.9185162299381318,12.03777777777778,1.3333333333333335,2.666666666666668,4.0,5.094669144980463,6.94266749277126,0.6666666666666643,7.363574011458175
31,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,StandardScaler,2.5424804642005245,1.8509925328759482,9.753333333333332,1.3333333333333321,1.7159383568311666,4.0,4.422070008079526,6.266666666666661,0.6666666666666643,7.363574011458175
32,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.1191921897381834,1.5100443091431834,6.6800000000000015,1.3333333333333335,1.3333333333333357,2.0,4.0,4.533333333333331,0.6666666666666679,7.363574011458175
33,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.19417940561123,2.215178057738335,15.104888888888887,1.3333333333333335,2.666666666666667,4.666666666666667,6.0,8.0,0.0,12.0
34,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.11188692733268,1.6144387016027801,6.962222222222224,1.3333333333333321,1.333333333333334,2.1081851067789192,4.400000000000001,4.666666666666667,0.6666666666666643,7.363574011458175
35,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.1494042665479687,1.2892249183541067,6.2155555555555555,1.333333333333333,1.3333333333333357,3.3333333333333326,4.0,4.0,0.0,4.666666666666667
36,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.3832455532033676,1.195151552561905,7.051111111111115,2.0,2.0,3.3333333333333335,4.0,4.0,0.6666666666666661,5.333333333333336
37,full_data,full_data,1000,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.347340815009295,1.292368705369213,7.178555555555555,2.0,2.0,3.333333333333332,4.0,4.666666666666666,0.0,10.0
38,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.1861195858067295,1.3082683285766354,6.422222222222222,1.5811388300841898,2.0,2.0,3.7333333333333343,4.0,0.6666666666666661,6.666666666666666
39,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.2210696332026054,2.3432920852062615,15.646666666666665,2.0,2.0,4.666666666666664,6.0,6.259644256269406,0.0,10.0
40,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.238652215369084,1.2781970776836633,6.58,1.333333333333333,1.3333333333333357,4.0,4.0,4.0,0.6666666666666679,4.666666666666667
41,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.293078354338746,2.2218271563158587,15.775944444444445,1.333333333333333,2.666666666666667,4.666666666666667,6.0,8.0,0.0,10.0
42,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,1.957734690210911,1.313457496629315,5.488888888888889,1.3333333333333321,1.333333333333334,2.0,4.0,4.533333333333331,0.6666666666666643,6.0
43,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.808428116694643,1.5113223767335697,10.080000000000002,1.333333333333334,2.8674417556808756,4.0,4.666666666666668,5.199999999999998,0.6666666666666665,5.3748384988657
44,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.4020320111548994,1.6829819475277228,8.488888888888889,1.333333333333333,1.3333333333333357,4.0,4.695093791412857,5.209475708248728,0.6666666666666643,6.036923425424944
45,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,3.6783856741835796,2.3111897818973626,18.866777777777777,1.333333333333334,4.0,5.333333333333332,6.666666666666668,8.0,0.0,11.333333333333332
46,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.8022152807591967,1.8398968898028298,11.102222222222222,1.3333333333333335,2.0,4.0,5.0856180831641264,5.366537465759227,0.6666666666666679,7.333333333333334
47,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,MinMaxScaler,2.4950655333078164,1.729102470712449,9.095555555555556,1.333333333333333,1.7159383568311666,4.0,5.066666666666668,5.8666666666666645,0.6666666666666665,6.036923425424944
48,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.159350232039977,1.4551496668958628,6.695555555555557,1.333333333333333,1.3333333333333357,2.1081851067789192,4.400000000000001,5.73333333333333,0.6666666666666679,6.0
49,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.84439857639418,1.7926855751327953,11.30111111111111,1.333333333333333,2.0,4.0,4.666666666666668,6.0,0.0,10.0
50,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.4058206503631574,1.4404957907660771,7.78,1.3333333333333321,1.333333333333334,4.0,4.0,4.533333333333331,1.3333333333333321,6.0
51,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.126981483787595,1.4451206179883425,6.528888888888889,1.3333333333333321,1.4907119849998585,3.333333333333333,4.0,4.533333333333331,0.0,6.0
52,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.070572349960653,1.3059058908884478,5.924444444444444,1.3333333333333335,2.0,2.666666666666667,3.733333333333334,4.533333333333331,0.0,5.333333333333332
53,full_data,full_data,1000,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.4023662400439,1.352824175054784,7.599666666666667,2.0,2.0,3.333333333333332,4.0,4.666666666666668,0.0,10.0
54,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.5031072564232058,1.296812624139105,7.880000000000001,2.0,2.0,3.333333333333332,4.0,4.0,0.6666666666666665,6.666666666666666
55,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,4.04102346871888,2.4082988253815976,21.89777777777778,2.0,3.3333333333333357,4.666666666666664,7.200000000000003,9.066666666666665,1.5811388300841898,10.666666666666664
56,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.0793502320399764,1.493299986941582,6.464444444444443,1.3333333333333321,1.3333333333333357,2.666666666666667,4.0,5.066666666666663,0.0,6.0
57,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.9329080999075656,1.9849828465416097,12.538166666666664,1.333333333333333,2.666666666666667,4.0,5.333333333333333,7.333333333333332,0.0,10.0
58,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,1.9147749553665412,1.2201402010700682,5.0955555555555545,1.3333333333333321,1.3333333333333357,2.0,3.4666666666666686,4.533333333333331,0.9428090415820625,6.0
59,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.904613241385495,2.6296466571182577,21.884444444444448,1.6996731711975943,4.0,5.333333333333332,7.066666666666667,7.8666666666666645,0.0,10.0
60,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.329404812065826,1.4045585091959563,7.32,1.3333333333333321,2.0,4.0,4.0,4.0,0.666666666666667,5.333333333333334
61,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,3.216561748958065,1.7762466703812583,13.498166666666668,1.509230856356236,4.0,4.196559437338057,5.333333333333334,6.0,0.666666666666667,12.0
62,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.729404812065826,1.4764017329918688,9.542222222222223,1.3333333333333321,2.173067468400882,4.0,4.400000000000001,4.666666666666667,0.666666666666667,5.333333333333334
63,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerManhattan,2.127560525362988,1.7220444318486496,7.373333333333332,1.3333333333333321,1.3333333333333357,2.748737083745106,4.0,4.533333333333331,0.6666666666666661,8.0
64,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.159350232039977,1.4551496668958628,6.695555555555557,1.333333333333333,1.3333333333333357,2.1081851067789192,4.400000000000001,5.73333333333333,0.6666666666666679,6.0
65,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.8432036688457503,1.7965641548374487,11.308222222222224,1.333333333333333,2.0,4.0,4.666666666666668,6.0,0.0,10.0
66,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.4058206503631574,1.4404957907660771,7.78,1.3333333333333321,1.333333333333334,4.0,4.0,4.533333333333331,1.3333333333333321,6.0
67,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.0736481504542623,1.4992224116102226,6.457777777777778,1.3333333333333321,1.4907119849998585,3.333333333333333,4.0,4.533333333333331,0.0,6.0
68,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.070572349960653,1.3059058908884478,5.924444444444444,1.3333333333333335,2.0,2.666666666666667,3.733333333333334,4.533333333333331,0.0,5.333333333333332
69,full_data,full_data,1000,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.3980659132150963,1.360153955825699,7.598888888888889,2.0,2.0,3.333333333333332,4.0,4.666666666666668,0.0,10.0
70,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.5031072564232058,1.296812624139105,7.880000000000001,2.0,2.0,3.333333333333332,4.0,4.0,0.6666666666666665,6.666666666666666
71,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.9986685031795197,2.4203958730558144,21.613333333333333,2.0,3.333333333333333,4.666666666666664,7.200000000000003,9.066666666666665,1.5811388300841898,10.666666666666664
72,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,1.9726835653733097,1.4448454020750805,5.895555555555557,1.3333333333333321,1.3333333333333357,2.1081851067789192,4.0,5.066666666666663,0.0,6.0
73,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.909660123091765,1.9354762930646217,12.208444444444446,1.333333333333333,2.666666666666667,4.0,5.333333333333333,6.666666666666666,0.0,10.0
74,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,1.9147749553665412,1.2201402010700682,5.0955555555555545,1.3333333333333321,1.3333333333333357,2.0,3.4666666666666686,4.533333333333331,0.9428090415820625,6.0
75,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.904613241385495,2.6296466571182577,21.884444444444448,1.6996731711975943,4.0,5.333333333333332,7.066666666666667,7.8666666666666645,0.0,10.0
76,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.222738145399159,1.3733119365616568,6.751111111111112,1.3333333333333321,1.90029237516523,4.0,4.0,4.0,0.666666666666667,5.333333333333334
77,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,3.216561748958065,1.7752445238248955,13.49461111111111,1.6520625924872547,4.0,4.196559437338057,5.333333333333334,6.0,0.666666666666667,12.0
78,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.729404812065826,1.4764017329918688,9.542222222222223,1.3333333333333321,2.173067468400882,4.0,4.400000000000001,4.666666666666667,0.666666666666667,5.333333333333334
79,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.047560525362988,1.6773084926417388,6.893333333333333,1.3333333333333321,1.3333333333333357,2.0,4.0,4.533333333333331,0.6666666666666661,8.0
80,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,2.8225682872076807,2.4934630828271622,13.935555555555556,1.3333333333333321,2.0,4.0,5.886616915115026,7.23084262531599,0.0,10.865337342004414
81,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,5.233176274013176,4.668475205658827,49.159,1.333333333333333,4.0,6.666666666666667,10.865337342004414,17.770137247015786,0.0,23.926972228010797
82,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.3011598447233728,2.3964937040690883,16.411111111111108,1.333333333333334,3.6817870057290873,4.0,5.86666666666667,7.224192542499871,0.6666666666666665,10.865337342004414
83,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.516057543077747,3.209434410335733,22.251111111111115,1.333333333333334,3.3993463423951886,4.0,5.54634056526149,7.626557966198268,0.6666666666666665,16.18813008211744
84,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.0021637021355785,1.858511387528024,12.328888888888887,2.0,2.6666666666666643,4.0,5.333333333333332,5.8666666666666645,0.0,8.0
85,full_data,full_data,1000,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,2.4589549207090178,1.3821102359808748,7.954777777777777,2.0,2.0,3.333333333333332,4.0,5.333333333333334,0.0,8.027729719194863
86,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.0432828166831376,1.846100346850107,12.533333333333333,2.0,2.666666666666667,4.0,5.466666666666669,6.0,0.6666666666666667,8.0
87,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.981038024308741,2.100540776961872,20.084444444444447,2.0,4.0,4.0,6.8000000000000025,7.866666666666665,0.6666666666666667,9.333333333333336
88,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.086684227678656,2.6280058695507766,16.157777777777778,1.333333333333334,2.0,4.0,5.466666666666669,7.090859209166536,0.6666666666666665,12.438738771363527
89,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,5.668560391658,4.534826833209834,52.67666666666666,2.666666666666668,4.2687494916218975,7.183566973091507,11.8227652339788,17.159383568311668,0.6666666666666665,23.926972228010797
90,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,2.9270222704590134,2.38952346999831,14.048888888888891,1.3333333333333321,2.0,4.0,5.86666666666667,7.224192542499871,0.6666666666666665,10.373577546396957
91,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,4.226389403419148,3.7478187096703612,31.34666666666667,1.3333333333333357,4.0,4.169998667732268,7.8883292858401255,9.599999999999994,0.6666666666666665,17.96447110889219
92,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.1908458187855677,2.4815645883847144,16.093333333333334,1.333333333333334,2.748737083745108,4.055175020198813,5.886616915115026,7.582490035199917,0.6666666666666661,10.865337342004414
93,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,5.507709352360216,4.334298796599492,49.10222222222223,2.0,4.666666666666667,7.487025815072068,10.88560078886291,17.159383568311668,0.0,19.277217411003882
94,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.6289257059012012,2.42140541121165,18.797777777777778,1.49071198499986,3.6817870057290873,4.666666666666668,6.169885647994638,7.582490035199917,0.6666666666666661,10.865337342004414
95,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,dBm,RobustScaler,3.3094807464081977,2.5901798768149398,17.393333333333334,1.333333333333333,2.666666666666666,4.0,6.284811073541575,8.218907143984175,0.6666666666666665,11.31616346451197
96,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,mW,None,5.0923928065655,4.595537029996536,46.20666666666667,2.666666666666666,4.268749491621898,6.0,9.200000000000003,11.050966799187805,0.666666666666667,22.76937514391742
97,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,mW,None,5.423983803214885,4.566438784955986,50.25111111111111,2.666666666666667,4.0,6.289320754704403,10.770329614269007,16.029486718059456,0.0,22.76937514391742
98,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,mW,None,4.393383237370059,2.220580649747412,24.035555555555558,2.666666666666667,4.47213595499958,5.3748384988657,6.993328197223454,7.8422205101855935,0.666666666666667,9.285592184789412
99,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,mW,None,8.082535944854811,6.932825120773489,111.46888888888888,4.242640687119285,6.036923425424944,7.5901983578238,16.882468802347425,20.09548765440278,0.666666666666667,32.5721421531413
100,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,3,uniform,euclidean,-100.0,mW,None,3.78526117450877,2.781098998539408,21.75333333333334,2.0,2.981423969999721,4.666666666666668,6.726661530556789,9.97555384351892,0.666666666666667,11.313708498984761
101,full_data,full_data,1000,1000,KNeighborsRegressor,3,uniform,euclidean,-100.0,mW,None,4.3116729267112035,3.1204954482719605,28.318277777777777,2.0,3.333333333333333,6.0,9.333333333333334,10.0,0.0,22.76937514391742
